userName,content,score,reviewCreatedVersion,at,replyContent,repliedAt,content_casefold,content_tokenized,content_stemmed,content_filtered,label
Uca Nursah,"bagus banget pliss, tpi sayangnya akun ku kena hack padahal capek bngt buat alur cerita nya 🥲",5,,2025-09-23 16:07:36,,,"bagus banget pliss, tpi sayangnya akun ku kena hack padahal capek bngt buat alur cerita nya 🥲","['bagus', 'banget', 'tolong', 'tapi', 'sayangnya', 'akun', 'ku', 'kena', 'hack', 'padahal', 'capek', 'banget', 'buat', 'alur', 'cerita', 'nya']","['bagus', 'banget', 'tolong', 'tapi', 'sayang', 'akun', 'ku', 'kena', 'hack', 'padahal', 'capek', 'banget', 'buat', 'alur', 'cerita', 'nya']","['akun', 'hack', 'capek', 'alur', 'cerita']",positive
Zoe Taylor,"gak banget sekarang masa novel online nya cuma bisa dua novel aja yang offline sebelum nya dikurangi cuma bisa 25 novel sekarang cuma 2, sangat beda drastis! saya udah install aplikasi ini 7-/+ benar-benar mengecewakan",5,11.11.1,2025-09-23 15:34:08,,,"gak banget sekarang masa novel online nya cuma bisa dua novel aja yang offline sebelum nya dikurangi cuma bisa 25 novel sekarang cuma 2, sangat beda drastis! saya udah install aplikasi ini 7-/+ benar-benar mengecewakan","['tidak', 'banget', 'sekarang', 'masa', 'novel', 'online', 'nya', 'cuma', 'bisa', 'dua', 'novel', 'aja', 'yang', 'offline', 'sebelum', 'nya', 'dikurangi', 'cuma', 'bisa', 'novel', 'sekarang', 'cuma', 'sangat', 'beda', 'drastis', 'saya', 'sudah', 'install', 'aplikasi', 'ini', 'benar', 'benar', 'menge', 'ce', 'wakan']","['tidak', 'banget', 'sekarang', 'masa', 'novel', 'online', 'nya', 'cuma', 'bisa', 'dua', 'novel', 'aja', 'yang', 'offline', 'belum', 'nya', 'rang', 'cuma', 'bisa', 'novel', 'sekarang', 'cuma', 'sangat', 'beda', 'drastis', 'saya', 'sudah', 'install', 'aplikasi', 'ini', 'benar', 'benar', 'menge', 'ce', 'wak']","['novel', 'online', 'novel', 'offline', 'rang', 'novel', 'beda', 'drastis', 'install', 'menge', 'ce', 'wak']",positive
Niken,"WP LAGI ERROR APA MAINTENANCE KAHHHH? INI AKUNNYA KELUAR2 TERUS, BUTUH LOGIN ULANG KATANYA, SEKALINYA MO LOGIN LAGI MALAH GAK BISA LOGIN, MAU BUAT AKUN BARU JUGA GAKBISA, MAUNYA APASIH WOY😬😬😬😬😬",1,11.14.1,2025-09-23 13:41:07,,,"wp lagi error apa maintenance kahhhh? ini akunnya keluar2 terus, butuh login ulang katanya, sekalinya mo login lagi malah gak bisa login, mau buat akun baru juga gakbisa, maunya apasih woy😬😬😬😬😬","['wattpad', 'lagi', 'error', 'apa', 'maintenance', 'kah', 'ini', 'akunnya', 'keluar', 'terus', 'butuh', 'login', 'ulang', 'katanya', 'sekalinya', 'mo', 'login', 'lagi', 'malah', 'tidak', 'bisa', 'login', 'mau', 'buat', 'akun', 'baru', 'juga', 'gakbisa', 'maunya', 'apasih', 'woy']","['wattpad', 'lagi', 'error', 'apa', 'maintenance', 'kah', 'ini', 'akun', 'keluar', 'terus', 'butuh', 'login', 'ulang', 'kata', 'sekali', 'mo', 'login', 'lagi', 'malah', 'tidak', 'bisa', 'login', 'mau', 'buat', 'akun', 'baru', 'juga', 'gakbisa', 'mau', 'apasih', 'woy']","['error', 'maintenance', 'akun', 'keluar', 'butuh', 'login', 'kata', 'mo', 'login', 'login', 'akun', 'gakbisa', 'apasih', 'woy']",negative
Kanita Azzahra,boleh minta fitur terjemahan dong asalkan bukan fitur premium👉👈,5,11.15.0,2025-09-23 12:45:13,,,boleh minta fitur terjemahan dong asalkan bukan fitur premium👉👈,"['boleh', 'minta', 'fitur', 'terjemahan', 'dong', 'asalkan', 'bukan', 'fitur', 'premium']","['boleh', 'minta', 'fitur', 'terjemah', 'dong', 'asal', 'bukan', 'fitur', 'premium']","['fitur', 'asal', 'fitur', 'premium']",negative
αkβαr •,"apk dongo, ga bisa login",1,11.15.0,2025-09-23 10:59:23,,,"apk dongo, ga bisa login","['aplikasi', 'dongo', 'tidak', 'bisa', 'login']","['aplikasi', 'dongo', 'tidak', 'bisa', 'login']","['dongo', 'login']",negative
yngtw coot,suka banget sama ceritanya bikin lupa waktu kalo pas lagi baca,5,11.13.0,2025-09-23 08:36:57,,,suka banget sama ceritanya bikin lupa waktu kalo pas lagi baca,"['suka', 'banget', 'sama', 'ceritanya', 'bikin', 'lupa', 'waktu', 'kalau', 'pas', 'lagi', 'baca']","['suka', 'banget', 'sama', 'cerita', 'bikin', 'lupa', 'waktu', 'kalau', 'pas', 'lagi', 'baca']","['suka', 'cerita', 'lupa', 'waktu', 'baca']",positive
Suidatun Nija,🙏,5,,2025-09-23 07:51:15,,,🙏,[],[],[],positive
Nayla Febrianti (nella),ga sesuai ekspektasi,1,11.15.0,2025-09-23 06:47:22,,,ga sesuai ekspektasi,"['tidak', 'sesuai', 'ekspektasi']","['tidak', 'sesuai', 'ekspektasi']",['ekspektasi'],negative
Dinia Putri,"padahal dulu buku offline nya 25,tapi sekarang cuman 2",1,11.15.0,2025-09-23 02:21:06,,,"padahal dulu buku offline nya 25,tapi sekarang cuman 2","['padahal', 'dulu', 'buku', 'offline', 'nya', 'tapi', 'sekarang', 'cuma']","['padahal', 'dulu', 'buku', 'offline', 'nya', 'tapi', 'sekarang', 'cuma']","['buku', 'offline']",positive
Anna Nd,apk baca gratis paling seru. berbagai genre ada dan yang pasti banyak melahirkan karya-karya berkualitas dan juga penulis terkenal. good job Wattpad,4,11.14.1,2025-09-23 01:40:24,,,apk baca gratis paling seru. berbagai genre ada dan yang pasti banyak melahirkan karya-karya berkualitas dan juga penulis terkenal. good job wattpad,"['aplikasi', 'baca', 'gratis', 'paling', 'seru', 'berbagai', 'genre', 'ada', 'dan', 'yang', 'pasti', 'banyak', 'melahirkan', 'karya', 'karya', 'berk', 'ual', 'it', 'as', 'dan', 'juga', 'penulis', 'terkenal', 'good', 'job', 'wattpad']","['aplikasi', 'baca', 'gratis', 'paling', 'seru', 'bagai', 'genre', 'ada', 'dan', 'yang', 'pasti', 'banyak', 'lahir', 'karya', 'karya', 'berk', 'ual', 'it', 'as', 'dan', 'juga', 'tulis', 'kenal', 'good', 'job', 'wattpad']","['baca', 'gratis', 'seru', 'genre', 'lahir', 'karya', 'karya', 'berk', 'ual', 'it', 'as', 'tulis', 'kenal', 'good', 'job']",positive
Akhwat Privasi,error parah,1,,2025-09-22 23:04:38,,,error parah,"['error', 'parah']","['error', 'parah']",['error'],negative
Yuna Isti Hani,Tolong bug nya di perbaiki ya developer ☺,2,11.15.0,2025-09-22 22:50:26,,,tolong bug nya di perbaiki ya developer ☺,"['tolong', 'bug', 'nya', 'di', 'perbaiki', 'iya', 'developer']","['tolong', 'bug', 'nya', 'di', 'baik', 'iya', 'developer']","['bug', 'baik', 'developer']",negative
Lara rajj,"APK KNTL, NOVEL NOVELNYA ILANG SEMUA! GAK NGERHAGAIN PENULIS SAMA TRANSLATOR NYA!! APALAGI PENGGUNANYA, SEKARANG BANYAK BANGET BUGNYA, LOGIN SUSAHHH BANGET, TOLONG OPTIMALKAN KAN LAH!!!",1,,2025-09-22 16:01:10,,,"apk kntl, novel novelnya ilang semua! gak ngerhagain penulis sama translator nya!! apalagi penggunanya, sekarang banyak banget bugnya, login susahhh banget, tolong optimalkan kan lah!!!","['aplikasi', 'kntl', 'novel', 'novelnya', 'hilang', 'semua', 'tidak', 'ngerhagain', 'penulis', 'sama', 'translator', 'nya', 'apalagi', 'peng', 'gun', 'any', 'sekarang', 'banyak', 'banget', 'bug', 'login', 'susah', 'banget', 'tolong', 'optimalkan', 'kan', 'lah']","['aplikasi', 'kntl', 'novel', 'novel', 'hilang', 'semua', 'tidak', 'ngerhagain', 'tulis', 'sama', 'translator', 'nya', 'apalagi', 'peng', 'gun', 'any', 'sekarang', 'banyak', 'banget', 'bug', 'login', 'susah', 'banget', 'tolong', 'optimal', 'kan', 'lah']","['kntl', 'novel', 'novel', 'hilang', 'ngerhagain', 'tulis', 'translator', 'peng', 'gun', 'any', 'bug', 'login', 'susah', 'optimal']",negative
Restya Sari,"WATTPAD KENAPA SIH SEKARANG? SUKA BANGET NGELAG CERITA KU UDAH SAMPE CHAPTER 5 TIBA TIBA HILANKKK, PAS MAU BUAT CERITA BARU JG MAU DI SIMPEN GABISA MALAH ILANG TIBA TIBA, KESEL BANGET IHHH UDAH DARI LAMA KAYAK GINI KENAPA BELUM DITANGANI JUGA SIH? mohon diperbaiki.",1,11.14.1,2025-09-22 14:20:52,,,"wattpad kenapa sih sekarang? suka banget ngelag cerita ku udah sampe chapter 5 tiba tiba hilankkk, pas mau buat cerita baru jg mau di simpen gabisa malah ilang tiba tiba, kesel banget ihhh udah dari lama kayak gini kenapa belum ditangani juga sih? mohon diperbaiki.","['wattpad', 'kenapa', 'sih', 'sekarang', 'suka', 'banget', 'lag', 'cerita', 'ku', 'sudah', 'sampai', 'chapter', 'tiba', 'tiba', 'hilank', 'pas', 'mau', 'buat', 'cerita', 'baru', 'juga', 'mau', 'di', 'simpen', 'gabisa', 'malah', 'hilang', 'tiba', 'tiba', 'kesel', 'banget', 'ih', 'sudah', 'dari', 'lama', 'seperti', 'gini', 'kenapa', 'belum', 'ditangani', 'juga', 'sih', 'mohon', 'diperbaiki']","['wattpad', 'kenapa', 'sih', 'sekarang', 'suka', 'banget', 'lag', 'cerita', 'ku', 'sudah', 'sampai', 'chapter', 'tiba', 'tiba', 'hilank', 'pas', 'mau', 'buat', 'cerita', 'baru', 'juga', 'mau', 'di', 'simpen', 'gabisa', 'malah', 'hilang', 'tiba', 'tiba', 'kesel', 'banget', 'ih', 'sudah', 'dari', 'lama', 'seperti', 'gin', 'kenapa', 'belum', 'tangan', 'juga', 'sih', 'mohon', 'baik']","['suka', 'lag', 'cerita', 'chapter', 'hilank', 'cerita', 'simpen', 'gabisa', 'hilang', 'kesel', 'lama', 'tangan', 'baik']",negative
Rara Subak,bagus kok,5,11.15.0,2025-09-22 13:55:24,,,bagus kok,"['bagus', 'kok']","['bagus', 'kok']",[],positive
alfiana rahman,kok sekarang cuman bisa 2 untuk baca offline nya?,2,11.14.1,2025-09-22 11:44:45,,,kok sekarang cuman bisa 2 untuk baca offline nya?,"['kok', 'sekarang', 'cuma', 'bisa', 'untuk', 'baca', 'offline', 'nya']","['kok', 'sekarang', 'cuma', 'bisa', 'untuk', 'baca', 'offline', 'nya']","['baca', 'offline']",positive
Kaikaii _568,"gabisa login,plis gw mau bacaaaaaaa.",5,11.14.1,2025-09-22 11:13:47,,,"gabisa login,plis gw mau bacaaaaaaa.","['gabisa', 'login', 'tolong', 'aku', 'mau', 'baca']","['gabisa', 'login', 'tolong', 'aku', 'mau', 'baca']","['gabisa', 'login', 'baca']",negative
dita eva selviana,"ga jls aplikasi ny. masuk ny lama, kebanyakan iklan jga ditambah sering bug jaringan yg jafi ny logout trs login lgi",2,11.14.1,2025-09-22 07:26:34,,,"ga jls aplikasi ny. masuk ny lama, kebanyakan iklan jga ditambah sering bug jaringan yg jafi ny logout trs login lgi","['tidak', 'jelas', 'aplikasi', 'nya', 'masuk', 'nya', 'lama', 'kebanyakan', 'iklan', 'juga', 'ditambah', 'sering', 'bug', 'jaringan', 'yang', 'jafi', 'nya', 'logout', 'terus', 'login', 'lagi']","['tidak', 'jelas', 'aplikasi', 'nya', 'masuk', 'nya', 'lama', 'banyak', 'iklan', 'juga', 'tambah', 'sering', 'bug', 'jaring', 'yang', 'jafi', 'nya', 'logout', 'terus', 'login', 'lagi']","['masuk', 'lama', 'iklan', 'bug', 'jaring', 'jafi', 'logout', 'login']",negative
Muhamad Azis,kenapa sekarang banyak banget bug nya kemarin saya lagi baca offline terus saya pas online tak buka lagi wattpad nya ko cerita yang ada di perpustakaan hilang semua! ini gimana???,2,11.14.1,2025-09-22 03:29:26,,,kenapa sekarang banyak banget bug nya kemarin saya lagi baca offline terus saya pas online tak buka lagi wattpad nya ko cerita yang ada di perpustakaan hilang semua! ini gimana???,"['kenapa', 'sekarang', 'banyak', 'banget', 'bug', 'nya', 'kemarin', 'saya', 'lagi', 'baca', 'offline', 'terus', 'saya', 'pas', 'online', 'tak', 'buka', 'lagi', 'wattpad', 'nya', 'ko', 'cerita', 'yang', 'ada', 'di', 'perpustakaan', 'hilang', 'semua', 'ini', 'gimana']","['kenapa', 'sekarang', 'banyak', 'banget', 'bug', 'nya', 'kemarin', 'saya', 'lagi', 'baca', 'offline', 'terus', 'saya', 'pas', 'online', 'tak', 'buka', 'lagi', 'wattpad', 'nya', 'ko', 'cerita', 'yang', 'ada', 'di', 'pustaka', 'hilang', 'semua', 'ini', 'gimana']","['bug', 'baca', 'offline', 'online', 'tak', 'cerita', 'pustaka', 'hilang']",negative
Gracia Vanya,"makin kesini, makin banyak sponsor iklannya, kalau boleh saran. tolong dikurangin sponsor iklannya, dan tolong di update jika kita mau mengganti username agar bisa diubah",2,,2025-09-22 02:48:14,,,"makin kesini, makin banyak sponsor iklannya, kalau boleh saran. tolong dikurangin sponsor iklannya, dan tolong di update jika kita mau mengganti username agar bisa diubah","['makin', 'kesini', 'makin', 'banyak', 'sponsor', 'iklannya', 'kalau', 'boleh', 'saran', 'tolong', 'dikurangin', 'sponsor', 'iklannya', 'dan', 'tolong', 'di', 'update', 'jika', 'kita', 'mau', 'mengganti', 'username', 'agar', 'bisa', 'diubah']","['makin', 'kesini', 'makin', 'banyak', 'sponsor', 'iklan', 'kalau', 'boleh', 'saran', 'tolong', 'rangin', 'sponsor', 'iklan', 'dan', 'tolong', 'di', 'update', 'jika', 'kita', 'mau', 'ganti', 'username', 'agar', 'bisa', 'ubah']","['sponsor', 'iklan', 'sponsor', 'iklan', 'update', 'username']",negative
Fatmariani,WOIII INI KENAPA DATA GW BOCOR KE DARK WEB??,1,,2025-09-22 02:27:52,,,woiii ini kenapa data gw bocor ke dark web??,"['woi', 'ini', 'kenapa', 'data', 'aku', 'bocor', 'ke', 'dark', 'web']","['woi', 'ini', 'kenapa', 'data', 'aku', 'bocor', 'ke', 'dark', 'web']","['woi', 'data', 'bocor', 'dark', 'web']",negative
Fajar Wahyu,"Banyak iklannya sekarang, model iklan yang closenya gak bisa dipencet, jijik banget mending uninstal",1,11.14.1,2025-09-21 19:30:23,,,"banyak iklannya sekarang, model iklan yang closenya gak bisa dipencet, jijik banget mending uninstal","['banyak', 'iklannya', 'sekarang', 'model', 'iklan', 'yang', 'closenya', 'tidak', 'bisa', 'dipencet', 'jijik', 'banget', 'mending', 'uninstal']","['banyak', 'iklan', 'sekarang', 'model', 'iklan', 'yang', 'closenya', 'tidak', 'bisa', 'pencet', 'jijik', 'banget', 'mending', 'uninstal']","['iklan', 'model', 'iklan', 'closenya', 'jijik', 'uninstal']",negative
Fanny Wianda putri (Fanny),bisa ga sih adain switch account? aku cape harus log out dulu di setiap mau log in akun yang lain. dan pas log in nya juga susah giti. pengennya ada switch account biar ga perlu log out terus,4,11.14.1,2025-09-21 16:55:29,,,bisa ga sih adain switch account? aku cape harus log out dulu di setiap mau log in akun yang lain. dan pas log in nya juga susah giti. pengennya ada switch account biar ga perlu log out terus,"['bisa', 'tidak', 'sih', 'adain', 'switch', 'account', 'aku', 'cape', 'harus', 'login', 'out', 'dulu', 'di', 'setiap', 'mau', 'login', 'in', 'akun', 'yang', 'lain', 'dan', 'pas', 'login', 'in', 'nya', 'juga', 'susah', 'giti', 'pengennya', 'ada', 'switch', 'account', 'biar', 'tidak', 'perlu', 'login', 'out', 'terus']","['bisa', 'tidak', 'sih', 'adain', 'switch', 'account', 'aku', 'cape', 'harus', 'login', 'out', 'dulu', 'di', 'tiap', 'mau', 'login', 'in', 'akun', 'yang', 'lain', 'dan', 'pas', 'login', 'in', 'nya', 'juga', 'susah', 'giti', 'ken', 'ada', 'switch', 'account', 'biar', 'tidak', 'perlu', 'login', 'out', 'terus']","['adain', 'switch', 'account', 'cape', 'login', 'out', 'login', 'in', 'akun', 'login', 'in', 'susah', 'giti', 'switch', 'account', 'login', 'out']",negative
Alfira rizki sabrina,please ini gue udah 1 bulan ga bisa login huhuhuhu mau baca pleasee kesel bgtt,1,,2025-09-21 16:49:28,,,please ini gue udah 1 bulan ga bisa login huhuhuhu mau baca pleasee kesel bgtt,"['tolong', 'ini', 'aku', 'sudah', 'bulan', 'tidak', 'bisa', 'login', 'huhuhuhu', 'mau', 'baca', 'pleasee', 'kesel', 'banget']","['tolong', 'ini', 'aku', 'sudah', 'bulan', 'tidak', 'bisa', 'login', 'huhuhuhu', 'mau', 'baca', 'pleasee', 'kesel', 'banget']","['login', 'huhuhuhu', 'baca', 'pleasee', 'kesel']",negative
Diah Pitaloka,"Please wattpad, apk kalian ngebug terus, kami sebagai user juga capek kalo gini",1,11.14.1,2025-09-21 16:23:19,,,"please wattpad, apk kalian ngebug terus, kami sebagai user juga capek kalo gini","['tolong', 'wattpad', 'aplikasi', 'kalian', 'bug', 'terus', 'kami', 'sebagai', 'user', 'juga', 'capek', 'kalau', 'gini']","['tolong', 'wattpad', 'aplikasi', 'kalian', 'bug', 'terus', 'kami', 'bagai', 'user', 'juga', 'capek', 'kalau', 'gin']","['bug', 'user', 'capek']",negative
Khalisah Kusuma,"terimakasih telah mendengarkan komentar kami dengan baik, walaupun butuh waktu lama untuk di perbaiki dan sekarang sudah jauh lebih baik",5,11.14.1,2025-09-21 15:02:41,,,"terimakasih telah mendengarkan komentar kami dengan baik, walaupun butuh waktu lama untuk di perbaiki dan sekarang sudah jauh lebih baik","['terima', 'kasih', 'telah', 'men', 'dengar', 'kan', 'komentar', 'kami', 'dengan', 'baik', 'walaupun', 'butuh', 'waktu', 'lama', 'untuk', 'di', 'perbaiki', 'dan', 'sekarang', 'sudah', 'jauh', 'lebih', 'baik']","['terima', 'kasih', 'telah', 'men', 'dengar', 'kan', 'komentar', 'kami', 'dengan', 'baik', 'walaupun', 'butuh', 'waktu', 'lama', 'untuk', 'di', 'baik', 'dan', 'sekarang', 'sudah', 'jauh', 'lebih', 'baik']","['dengar', 'komentar', 'baik', 'butuh', 'waktu', 'lama', 'baik', 'jauh', 'baik']",positive
Kharakiss,kena bug Mulu bisa di benerin gak?,2,,2025-09-21 14:32:51,,,kena bug mulu bisa di benerin gak?,"['kena', 'bug', 'mulu', 'bisa', 'di', 'benerin', 'tidak']","['kena', 'bug', 'mulu', 'bisa', 'di', 'benerin', 'tidak']",['bug'],negative
Bilqis Almaira,"apk bagus, dari main rp sampai sekarang masih bagus aja mungkin ada perubahan tapi ga terlalu""berubah"" yang gimana gimana sih paling banyak yang di premium in aja yang dulunya gratis",5,,2025-09-21 13:53:20,,,"apk bagus, dari main rp sampai sekarang masih bagus aja mungkin ada perubahan tapi ga terlalu""berubah"" yang gimana gimana sih paling banyak yang di premium in aja yang dulunya gratis","['aplikasi', 'bagus', 'dari', 'main', 'rp', 'sampai', 'sekarang', 'masih', 'bagus', 'aja', 'mungkin', 'ada', 'perubahan', 'tapi', 'tidak', 'terlalu', 'berubah', 'yang', 'gimana', 'gimana', 'sih', 'paling', 'banyak', 'yang', 'di', 'premium', 'in', 'aja', 'yang', 'dulunya', 'gratis']","['aplikasi', 'bagus', 'dari', 'main', 'rp', 'sampai', 'sekarang', 'masih', 'bagus', 'aja', 'mungkin', 'ada', 'ubah', 'tapi', 'tidak', 'terlalu', 'ubah', 'yang', 'gimana', 'gimana', 'sih', 'paling', 'banyak', 'yang', 'di', 'premium', 'in', 'aja', 'yang', 'dulunya', 'gratis']","['main', 'rp', 'premium', 'in', 'dulunya', 'gratis']",positive
Celsi,"udah bagus cuman ko pas aku udah belokir suatu genre masih muncul di rekomedasi dan di pencarian ya, terus aplikasi ya suka keluar keluar sendiri ,dan kalo mau pindah halaman bisa nunggu sampai 3 menit tolong di perbaiki 🙏🙏",4,11.15.0,2025-09-21 13:06:14,,,"udah bagus cuman ko pas aku udah belokir suatu genre masih muncul di rekomedasi dan di pencarian ya, terus aplikasi ya suka keluar keluar sendiri ,dan kalo mau pindah halaman bisa nunggu sampai 3 menit tolong di perbaiki 🙏🙏","['sudah', 'bagus', 'cuma', 'ko', 'pas', 'aku', 'sudah', 'belokir', 'suatu', 'genre', 'masih', 'muncul', 'di', 'rekomedasi', 'dan', 'di', 'pencarian', 'iya', 'terus', 'aplikasi', 'iya', 'suka', 'keluar', 'keluar', 'sendiri', 'dan', 'kalau', 'mau', 'pindah', 'halaman', 'bisa', 'nunggu', 'sampai', 'menit', 'tolong', 'di', 'perbaiki']","['sudah', 'bagus', 'cuma', 'ko', 'pas', 'aku', 'sudah', 'belokir', 'suatu', 'genre', 'masih', 'muncul', 'di', 'rekomedasi', 'dan', 'di', 'cari', 'iya', 'terus', 'aplikasi', 'iya', 'suka', 'keluar', 'keluar', 'sendiri', 'dan', 'kalau', 'mau', 'pindah', 'halaman', 'bisa', 'nunggu', 'sampai', 'menit', 'tolong', 'di', 'baik']","['belokir', 'suatu', 'genre', 'rekomedasi', 'cari', 'suka', 'keluar', 'keluar', 'halaman', 'menit', 'baik']",positive
Galuh Niki,gk bisa di buka pake wf,1,11.15.0,2025-09-21 12:45:34,,,gk bisa di buka pake wf,"['tidak', 'bisa', 'di', 'buka', 'pakai', 'wf']","['tidak', 'bisa', 'di', 'buka', 'pakai', 'wf']",['wf'],negative
Ditta Noer Ilhami,udah berapa Minggu ga bisa masuk Wattpad....eror terus 😭,1,11.14.1,2025-09-21 11:19:50,,,udah berapa minggu ga bisa masuk wattpad....eror terus 😭,"['sudah', 'berapa', 'minggu', 'tidak', 'bisa', 'masuk', 'wattpad', 'error', 'terus']","['sudah', 'berapa', 'minggu', 'tidak', 'bisa', 'masuk', 'wattpad', 'error', 'terus']","['masuk', 'error']",negative
Neneng Linda,sinyal wifi bagus data jg bagus tpi ko g bsa baca muter²mulu kta ny g ada jaringan pas ku cek sm aplikasi lain ko lancar²ajh g ada masalah jaringan lancar lh pas buka wattpad ko g bsa baca gmn sh,1,,2025-09-21 11:06:58,,,sinyal wifi bagus data jg bagus tpi ko g bsa baca muter²mulu kta ny g ada jaringan pas ku cek sm aplikasi lain ko lancar²ajh g ada masalah jaringan lancar lh pas buka wattpad ko g bsa baca gmn sh,"['sinyal', 'wifi', 'bagus', 'data', 'juga', 'bagus', 'tapi', 'ko', 'tidak', 'bisa', 'baca', 'muter', 'mulu', 'kta', 'nya', 'tidak', 'ada', 'jaringan', 'pas', 'ku', 'cek', 'sama', 'aplikasi', 'lain', 'ko', 'lancar', 'ajh', 'tidak', 'ada', 'masalah', 'jaringan', 'lancar', 'lh', 'pas', 'buka', 'wattpad', 'ko', 'tidak', 'bisa', 'baca', 'gimana', 'sh']","['sinyal', 'wifi', 'bagus', 'data', 'juga', 'bagus', 'tapi', 'ko', 'tidak', 'bisa', 'baca', 'muter', 'mulu', 'kta', 'nya', 'tidak', 'ada', 'jaring', 'pas', 'ku', 'cek', 'sama', 'aplikasi', 'lain', 'ko', 'lancar', 'ajh', 'tidak', 'ada', 'masalah', 'jaring', 'lancar', 'lh', 'pas', 'buka', 'wattpad', 'ko', 'tidak', 'bisa', 'baca', 'gimana', 'sh']","['sinyal', 'wifi', 'data', 'baca', 'muter', 'kta', 'jaring', 'ajh', 'masalah', 'jaring', 'lh', 'baca', 'sh']",positive
Syahnna_Putri98,"makin kesini makin kesana. bug makin banyak, iklan apa lagi, maksa bngt buat beli premium. daftar offline yg tdinya 25, skrng cuma 2 hadehh. mau baca online juga mls, setiap ganti bab lngsung iklan. bisa bisanya disuruh nabung iklan wkwk. mana liat ke beranda malah ada tulisan ""mari temukan jalan pulang"" padahal jaringan lancar",1,11.14.1,2025-09-21 08:59:51,,,"makin kesini makin kesana. bug makin banyak, iklan apa lagi, maksa bngt buat beli premium. daftar offline yg tdinya 25, skrng cuma 2 hadehh. mau baca online juga mls, setiap ganti bab lngsung iklan. bisa bisanya disuruh nabung iklan wkwk. mana liat ke beranda malah ada tulisan ""mari temukan jalan pulang"" padahal jaringan lancar","['makin', 'kesini', 'makin', 'kesana', 'bug', 'makin', 'banyak', 'iklan', 'apa', 'lagi', 'maksa', 'banget', 'buat', 'beli', 'premium', 'daftar', 'offline', 'yang', 'tdinya', 'sekarang', 'cuma', 'hadehh', 'mau', 'baca', 'online', 'juga', 'mls', 'setiap', 'ganti', 'bab', 'lngsung', 'iklan', 'bisa', 'bisanya', 'disuruh', 'nabung', 'iklan', 'wkwk', 'mana', 'liat', 'ke', 'beranda', 'malah', 'ada', 'tulisan', 'mari', 'temukan', 'jalan', 'pulang', 'padahal', 'jaringan', 'lancar']","['makin', 'kesini', 'makin', 'kesana', 'bug', 'makin', 'banyak', 'iklan', 'apa', 'lagi', 'maksa', 'banget', 'buat', 'beli', 'premium', 'daftar', 'offline', 'yang', 'tdinya', 'sekarang', 'cuma', 'hadehh', 'mau', 'baca', 'online', 'juga', 'mls', 'tiap', 'ganti', 'bab', 'lngsung', 'iklan', 'bisa', 'bisa', 'suruh', 'nabung', 'iklan', 'wkwk', 'mana', 'liat', 'ke', 'beranda', 'malah', 'ada', 'tulis', 'mari', 'temu', 'jalan', 'pulang', 'padahal', 'jaring', 'lancar']","['kesana', 'bug', 'iklan', 'maksa', 'beli', 'premium', 'daftar', 'offline', 'tdinya', 'hadehh', 'baca', 'online', 'mls', 'bab', 'lngsung', 'iklan', 'nabung', 'iklan', 'wkwk', 'beranda', 'tulis', 'jaring']",negative
